SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,BE,94.95,94.95,92.4,92.7,93.45,38214,35.61,309,-,-,07-Jul-2023
21STCENMGM,EQ,21.15,21.15,21.15,21.15,21.55,1976,0.42,21,1976,100.00,07-Jul-2023
360ONE,EQ,477.0,490.25,473.75,481.95,479.75,411667,1966.93,14247,348956,84.77,07-Jul-2023
3IINFOLTD,EQ,33.75,34.2,33.3,33.4,33.9,594191,199.66,2909,420109,70.70,07-Jul-2023
3MINDIA,EQ,27361.45,27400.0,26902.2,26997.85,27361.45,2083,564.15,1330,1132,54.34,07-Jul-2023
3PLAND,BE,20.45,20.45,19.5,20.2,19.75,6268,1.23,40,-,-,07-Jul-2023
456GS2023,GS,99.05,99.05,99.05,99.05,99.05,261,0.26,1,261,100.00,07-Jul-2023
4THDIM,BE,15.95,15.95,15.95,15.95,16.25,57812,9.22,77,-,-,07-Jul-2023
563GS2026,GS,97.55,97.55,97.55,97.55,97.55,2157,2.1,4,2157,100.00,07-Jul-2023
579GS2030,GS,91.85,92.0,91.85,92.0,92.1,18,0.02,2,9,50.00,07-Jul-2023
5PAISA,EQ,402.5,409.5,392.9,398.35,402.5,105399,422.97,7347,42505,40.33,07-Jul-2023
610GS2031,GS,93.5,93.5,93.5,93.5,93.7,100,0.09,1,100,100.00,07-Jul-2023
618GS2024,GS,100.0,100.0,100.0,100.0,100.0,818,0.82,9,818,100.00,07-Jul-2023
622GS2035,GS,92.05,92.05,92.05,92.05,92.05,10,0.01,1,10,100.00,07-Jul-2023
63MOONS,EQ,245.85,248.85,237.85,241.55,246.85,187512,454.28,7317,77123,41.13,07-Jul-2023
654GS2032,GS,99.3,99.44,99.0,99.23,99.43,1201,1.19,11,1201,100.00,07-Jul-2023
664GS2035,GS,93.66,96.0,93.66,96.0,94.85,3,0.0,2,3,100.00,07-Jul-2023
667GS2035,GS,95.75,95.75,95.75,95.75,95.74,598,0.57,18,598,100.00,07-Jul-2023
669GS2024,GS,99.45,100.0,99.45,99.74,99.95,23927,23.87,27,23427,97.91,07-Jul-2023
676GS2061,GS,98.0,98.0,97.9,97.9,98.0,51,0.05,2,51,100.00,07-Jul-2023
68GS2060,GS,95.8,95.8,94.0,94.0,94.0,1455,1.37,13,1139,78.28,07-Jul-2023
695GS2061,GS,98.17,98.17,98.17,98.17,98.17,300,0.29,1,300,100.00,07-Jul-2023
